term,Exp063972,Exp063804,Exp061170,Exp071855,Exp058132,Exp071409,Exp071413,Exp071852,Exp071853,Exp061845,Exp072767,Exp071414,Exp066882,Exp061181,Exp072369,Exp071860,Exp071910,Exp072223,Exp071913,Exp071861,Exp071416,Exp059910,Exp066874,Exp064120,Exp061843,Exp059915,Exp059931,Exp059906,Exp067098,Exp066039,Exp059897,Exp059913,Exp066025,Exp059903,Exp061855,Exp059930,Exp067440,Exp066029,Exp063813,Exp063811,Exp058122,Exp059899,Exp066032,Exp068742,Exp056266,Exp068741,Exp068655,Exp059898,Exp068659,Exp063808,Exp068658,Exp057318,Exp068662,Exp058165,Exp058162,Exp058123,Exp066034,Exp058125,Exp059911,Exp058138,Exp058108,Exp058140,Exp064117,Exp068946,Exp075756,Exp075767,Exp070852,Exp075758,Exp066041,Exp067091,Exp067093,Exp068657,Exp067095,Exp066037,Exp075754
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.040327027,-0.105699834,0.071090533,0.104000931,0.086166213,0.139146081,0.076800526,0.058079618,0.130037782,-0.021456941,0.096052606,0.029996721,0.139457648,0.057489791,0.0552886,-0.164814776,0.056651424,-0.234301995,-0.014522508,-0.068059502,0.001250257,-0.121002295,-0.12688397,-0.133078288,0.055271619,-0.235591301,-0.054561721,-0.012815916,-0.11281983,-0.226408427,-0.049308635,-0.074821872,0.097324688,0.093684606,0.137036003,-0.144115702,-0.009625187,-0.198751678,0.008933816,-0.142776085,-0.149737535,-0.13311282,0.085290667,-0.133820316,0.047767568,-0.130129542,-0.010724458,-0.256890529,-0.072803777,-0.111434684,-0.013503559,0.055584263,0.045612478,-0.062042917,-0.0650608,0.203889043,-0.11222623,-0.102751368,0.057432505,-0.076387543,0.012062826,0.067426498,-0.104414671,0.016404215,0.005084231,-0.231770532,-0.197543157,-0.222950585,-0.151014212,-0.234883243,-0.222401914,-0.184246445,-0.030326154,-0.18424192,-0.105013438
GOBP_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA,-0.010123642,0.255617362,0.230670885,0.001279662,0.098476637,0.231464147,-0.12851258,-0.007442619,0.253383288,0.010368409,0.105415358,0.095837541,-0.106321024,0.070420619,-0.030043113,-0.35675115,-0.039749364,-0.174774809,-0.346894207,0.285177615,-0.326481358,-0.283094497,-0.239950013,-0.183433326,-0.045846289,0.021049908,-0.028413147,0.18896972,-0.201978491,-0.205458112,0.092072448,-0.205333435,0.198256409,-0.111229322,0.367111503,-0.082080243,-0.372871563,0.305852514,0.09284739,-0.14272447,-0.265852424,-0.064392987,-0.246974257,0.017475413,0.167658557,-0.055114002,-0.061030912,-0.350385177,0.102503108,-0.25526284,-0.060209686,-0.425820538,-0.349056131,-0.015979117,-0.072231358,-0.135387594,0.051124516,-0.284945105,-0.069372613,-0.046849096,-0.293490336,-0.062813667,-0.066025567,-0.46668694,-0.200757583,0.073976604,0.194444188,-0.322861726,-0.427700835,0.19722224,-0.082865663,-0.103029444,-0.170986863,-0.174273683,0.263957913
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,0.142194181,0.41344058,-0.425466614,-0.486270259,-0.184881011,-0.159762823,-0.059109464,-0.076182521,-0.131547824,-0.060583188,-0.500090517,-0.490943391,-0.525622186,-0.507150805,-0.136269372,-0.368331688,-0.232111504,-0.028441426,-0.157033604,-0.116906909,0.08238732,-0.190875334,-0.047291937,0.087337571,-0.146300498,0.391409612,-0.21667252,-0.241186568,-0.026081465,0.424381403,-0.219063851,0.012314187,-0.042395226,0.090183323,-0.00031373,0.473354752,0.180694817,0.355368223,-0.016083054,-0.041514192,0.088884016,0.320357763,0.140932619,0.463401119,-0.047719154,0.402608119,0.4799261,-0.252860793,0.132377766,0.043083491,0.146112304,-0.173995943,-0.104932004,0.182595051,0.338451749,0.107866227,0.120829855,-0.345456247,-0.183799051,-0.152358093,-0.221259691,-0.150706825,-0.256585786,0.327604073,0.115497614,0.26148984,0.230943709,-0.029632176,0.240946839,0.110593829,0.050845426,0.299762998,-0.096198219,-0.000448666,0.098726964
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.058199376,0.271202694,0.092555318,0.147555764,0.143067598,0.107297849,0.133171313,0.039597315,0.092576806,-0.059689467,0.01463502,-0.26475732,-0.195356812,-0.22856982,-0.052778512,-0.030512376,-0.292424385,-0.101608697,-0.135908414,-0.255524019,-0.194648416,-0.018950836,-0.052676452,-0.033505862,-0.186303592,0.075014803,-0.241409878,-0.284001008,0.033632428,0.112496583,0.045280329,-0.049000543,0.039068106,0.159244949,0.114076079,0.178424109,0.114991668,0.268301512,-0.027588848,0.019873511,0.161348675,0.1805442,0.277958846,0.021243399,-0.057116964,0.242455889,0.191637073,0.052129906,0.093786277,0.062753471,-0.016087337,0.070135149,0.074581562,0.182497139,0.173117867,0.024349301,0.119812556,0.170332964,0.049934649,0.233859758,0.032773021,0.24329095,0.14913951,0.093365349,-0.078679331,-0.060097502,-0.045548855,-0.000289566,0.035233124,-0.081598669,0.044978917,-0.000790839,-0.097326987,0.136652523,-0.020883914
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-0.070535877,0.20044981,0.018531325,0.022197546,0.089115854,0.001497077,0.043003389,-0.06235116,0.008687339,-0.188831801,-0.074126769,-0.304618348,-0.264465481,-0.179752872,-0.099707868,-0.016082164,-0.276286923,-0.105203401,-0.145750681,-0.242923481,-0.258322861,-0.121440857,-0.162400398,-0.061627263,-0.236341079,0.027168693,-0.254620932,-0.258846202,0.093727496,0.190816435,0.116983429,0.035590204,0.082787742,0.124687317,0.149921134,0.173236323,0.152011606,0.26658089,0.070251412,0.030619579,0.183796706,0.168460694,0.343691799,0.025507696,0.060432549,0.185840137,0.267741252,-0.02814772,0.076283021,0.047916545,-0.063918556,0.059710985,0.066947473,0.21863552,0.176605509,0.103287904,0.032931675,0.211613139,0.017671038,0.215056373,0.136043915,0.328925887,0.150242281,0.02733067,-0.083931465,-0.052913306,-0.120242333,-0.162389078,-0.066953049,-0.072277766,0.047650451,-0.090990174,-0.104792892,0.106761401,-0.010602417
GOBP_REGULATION_OF_PROTEIN_ACETYLATION,-0.402912943,-0.392052257,-0.37214249,-0.375706337,-0.236712544,-0.412054213,-0.291963518,-0.356367964,-0.407270419,-0.154169085,-0.186014596,-0.320617358,-0.223776821,-0.348928038,-0.099614675,-0.186004042,-0.201463278,-0.178966251,-0.155376657,-0.021054651,-0.062660275,-0.061022715,-0.331839165,0.040097769,-0.064397599,-0.077391052,-0.06719537,0.01230986,-0.054592826,0.185325606,-0.16517155,0.021589445,-0.179174203,0.357946838,0.054507192,0.106883396,0.248166627,0.042327515,0.028011428,-0.06694236,-0.055147778,-0.081817649,0.229924433,0.348497269,-0.068415482,0.109004018,0.276247377,0.302724321,0.054364942,0.217400018,-0.120190107,0.201553061,0.062664544,0.059123222,0.169362024,0.162479681,0.210445924,0.177662082,0.014521329,0.172458113,0.084874269,0.055805599,0.151000836,0.137311551,-0.056420798,-0.215258356,-0.279321827,0.039896769,-0.342762954,-0.281775082,-0.163830494,-0.118928663,-0.072791569,-0.234192526,-0.183440936
GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,-0.420275358,-0.247074812,-0.442246421,-0.438075284,-0.457678884,-0.406344316,-0.435886039,-0.428677045,-0.411703663,-0.451157749,-0.17879953,-0.47988809,-0.45795465,-0.458114543,0.064371549,-0.170338266,-0.155999779,0.175794353,-0.175429086,-0.27150021,-0.07987356,-0.123367089,0.084391656,-0.369197647,-0.13277635,0.238856916,-0.112491181,0.025916697,0.00241927,0.181955031,-0.290292619,-0.068039588,-0.195516157,0.023687841,-0.108958768,-0.102862785,-0.118364008,0.041878311,-0.279591122,-0.320837152,0.046961328,-0.406081128,-0.018462144,0.3230684,-0.332989078,-0.060600772,-0.232108395,-0.04994864,-0.333889789,0.054425947,0.408259759,0.059823759,0.372688036,0.186059932,0.044959889,-0.092664449,0.423002489,0.303862776,0.021361228,-0.046095832,0.005135476,0.230515791,0.167111241,-0.090001239,-0.019013996,-0.221657457,-0.206552186,-0.004865508,-0.020809525,-0.184670362,-0.060412962,0.04229387,-0.039968365,-0.170911074,0.083444126
GOBP_REGULATION_OF_PROTEIN_BINDING,-0.238742433,-0.095183598,-0.216265147,-0.164958098,-0.101496808,-0.260743577,-0.268741617,-0.233704224,-0.264134121,-0.119028543,-0.204207444,-0.198839304,-0.202798909,-0.299759157,0.044692745,-0.155217552,-0.1209557,-0.184692934,-0.072195538,-0.091897573,-0.066714349,-0.080829839,0.120906136,-0.090820521,0.009399001,-0.157084886,-0.114660289,-0.126722974,0.123466505,0.055659518,0.138134813,0.056606843,0.201755438,0.034269731,0.174567189,0.110234828,0.049177285,0.104652615,0.155997633,0.138471722,-0.060446651,0.117009333,0.039844024,0.01018422,0.055067232,-0.100035301,-0.009012102,0.021433934,0.060149935,0.036170179,-0.13186501,-0.075656122,0.119095428,-0.009461177,-0.005254189,0.030852206,0.026850892,0.062364279,-0.043209772,0.030178642,-0.073872654,0.066119056,0.058647296,-0.122315339,-0.139630812,-0.009498151,-0.111232928,-0.035016003,0.13495743,-0.10746575,-0.036036062,-0.193296428,0.008062673,-0.083515179,-0.058583467
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.022248361,0.178609314,0.110083174,0.043139119,0.025765853,0.091119137,0.054865979,0.054272385,0.036025973,-0.022610937,-0.033402283,-0.109827435,-0.161167793,-0.112130209,-0.037897599,-0.086468568,-0.133638353,-0.040852154,-0.128501253,-0.171946065,-0.150711841,0.073113576,0.016690622,0.082395561,-0.055269132,0.048682149,-0.041792061,-0.116655939,-0.022374394,0.005349264,0.032204421,-0.033673664,-0.020795507,0.081245352,0.023529112,0.101892686,0.135673996,0.196302451,-0.073948572,0.061715623,0.008520108,0.145859639,0.038290961,-0.010281845,-0.045537345,0.100730036,0.109009074,-0.002240828,-0.03528716,-0.015465118,-0.053969329,-0.051087311,-0.045751724,0.06863945,-0.052861186,-0.029829434,-0.029554231,0.020304214,-0.083093404,-0.022313509,-0.085801113,0.030577679,-0.037649225,0.011890065,-0.006062217,0.115136141,0.04333283,-0.048756904,0.077107974,-0.123560488,0.076295928,0.02782906,-0.094716695,0.061367577,-0.068101676
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,-0.085670573,-0.033087217,-0.039974652,-0.043450477,0.019069014,-0.091526672,-0.075746564,-0.079505753,-0.061140256,-0.00729991,-0.056989428,0.040844965,-0.036390193,-0.058552927,-0.046503606,-0.084842596,-0.08384479,-0.116220192,-0.100068195,-0.122851234,-0.048297496,-0.055801896,0.12120643,0.026431277,-0.03369721,-0.000446923,-0.0351657,0.004879562,-0.131359867,-0.167941821,-0.107268681,-0.036743331,-0.022098269,-0.089320486,-0.111941143,-0.15927128,-0.110017251,-0.056690843,-0.090591975,0.013673829,-0.226532195,0.000955824,-0.100902469,0.008612351,-0.076527378,-0.122102036,-0.194799317,0.056341622,-0.097947495,-0.182418576,0.031468496,-0.108861444,-0.056583013,-0.139120886,-0.05146396,0.031763706,-0.17900881,-0.133359855,0.002611685,-0.179841773,-0.07064233,-0.104288491,-0.123599127,-0.034527866,-0.028394022,0.078372791,0.023558041,0.097689528,0.109000709,0.006637915,0.014190264,0.069088695,0.130622717,0.106171098,-0.02943644
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.158251262,0.070708701,0.129969085,0.144822067,0.271314599,0.190667246,0.120744321,0.164855227,0.22662133,0.197273237,0.091516703,-0.038538129,0.104430986,0.162175296,0.184343444,-0.074329823,0.171519207,0.080752412,0.134545181,0.108864281,0.148268488,-0.123076822,0.112097963,0.003411043,0.299332007,0.162126103,0.214661637,0.211890905,0.0940708,-0.405942038,0.08348272,-0.027508844,0.297788621,-0.274878595,0.054439454,-0.154269309,-0.17468309,-0.095399743,0.050178143,-0.160984375,-0.170237519,0.019196757,-0.307513103,-0.040527668,0.223538054,-0.217728425,-0.318127113,-0.21610111,-0.16069668,-0.412613903,-0.208522644,-0.254112941,-0.232529467,-0.16137978,-0.175089199,-0.301668627,-0.401241953,-0.279409061,-0.263513984,-0.255714975,-0.101570784,-0.148084378,-0.369238227,-0.227001192,-0.305612079,-0.154183259,-0.035766003,-0.109154083,0.078197776,-0.155537252,-0.16187951,0.007942139,0.064732422,0.011736569,-0.015235247
GOBP_REGULATION_OF_PROTEIN_DEACETYLATION,0.202802249,0.415957181,0.241951914,0.250434044,0.4731447,0.311350545,0.070550252,0.230916403,0.307152838,0.344746186,-0.020645121,0.189198699,-0.029772096,0.093785368,0.19633337,-0.428245435,-0.012811133,0.079357664,0.174739015,-0.361787792,0.211134772,-0.199271077,-0.320991877,-0.315652132,-0.10770361,-0.005480087,0.081015912,0.184342788,0.043170571,0.081251726,0.02715074,-0.016711815,0.184592029,0.09526548,0.014107049,-0.194593446,-0.063254389,0.255651354,0.035168085,-0.475339371,-0.062949346,-0.029453232,-0.093772632,-0.116959735,0.092428659,0.047445346,-0.20163662,-0.17610698,-0.056655845,0.033856217,0.008224739,-0.372126822,0.011511949,-0.281877518,-0.156960435,-0.306204725,-0.165667985,0.24600592,-0.13885513,-0.131809207,-0.270893084,0.035994945,-0.151701697,-0.445059675,-0.312718422,0.144291997,-0.127993307,-0.227235644,-0.10939624,-0.109878427,0.181585059,0.122188975,0.020139144,0.227768955,-0.166793328
GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,-0.018446702,0.176247465,-0.017058096,0.007414165,0.131078382,0.02208926,0.048865218,-0.03405574,0.047099707,-0.018101783,0.012860787,-0.119511128,0.036657015,-0.044296019,0.122971374,0.146318318,0.165653967,-0.138369331,0.045778865,0.130241728,-0.046282079,0.017299963,0.093448983,0.06219165,0.182979139,-0.221390261,0.164558361,0.149675787,0.023529123,-0.276808884,0.2146954,0.213926948,0.180307118,-0.047206354,0.002466563,0.110489021,0.043406354,0.228221185,0.140660941,0.134035376,-0.059731861,-0.047520317,0.075535974,-0.024624019,0.243609579,-0.082541293,0.048755346,-0.101955717,0.199897324,-0.076852821,0.04051379,0.012908096,-0.010948487,0.087801141,0.148458079,0.015529351,-0.01896761,-0.076465264,0.045894617,0.076480392,-0.014995168,0.147891188,-0.06890583,-0.095750837,0.022237571,0.040216945,0.004996863,-0.045620129,0.122692426,-0.050459997,0.179899867,0.018116595,0.038584263,0.116547518,0.038079118
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,0.239151518,0.136981763,0.156949051,0.19007706,0.330465867,0.207533643,0.147774809,0.178704064,0.258937214,0.233737372,0.095388885,-0.034424489,0.066361886,0.207438224,0.242517982,-0.021178424,0.20860247,0.052941768,0.130016813,0.144273666,0.215378219,-0.082584676,0.144217441,0.038074476,0.303338084,0.203692155,0.265545779,0.267789091,-0.002194557,-0.380262788,-0.014201108,-0.138335548,0.240485306,-0.409468774,-0.050640752,-0.201288153,-0.206789765,-0.095195887,-0.058011933,-0.234521777,-0.226249947,0.007489966,-0.391507407,0.023215306,0.133749467,-0.126876038,-0.418666291,-0.367702175,-0.243717854,-0.451519481,-0.208480968,-0.335267034,-0.40746356,-0.229549645,-0.221290515,-0.368510274,-0.403557412,-0.330079559,-0.285752765,-0.239918531,-0.147733719,-0.226973102,-0.378577096,-0.198342378,-0.255271024,-0.066542082,-0.012036902,-0.150748091,0.17979229,-0.090780576,-0.112368014,0.128502357,0.140203964,0.126440542,0.04650856
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS,-0.190576595,-0.190812802,-0.069657018,-0.146626024,-0.030234167,-0.139692245,-0.21904079,-0.152404078,-0.192162018,-0.12060661,-0.203271198,-0.183960647,-0.434925244,-0.433098962,0.373103348,0.266337501,0.009205664,-0.429747064,0.023977457,0.076244722,0.046854913,0.485395077,0.428463287,0.22790583,0.270854082,0.386445665,0.218671295,-0.008257438,-0.137592295,0.173790138,-0.060356452,-0.210775939,0.003863043,-0.088047081,0.072724902,0.328791455,-0.106944423,0.352991772,-0.165683387,-0.231074285,0.285017654,-0.045964225,0.166346217,-0.215403333,-0.216137394,0.074459257,0.011066178,0.33925816,-0.128677442,0.236590264,-0.333855811,-0.261937891,0.130154317,0.261290964,0.253326306,-0.261998777,0.442895446,0.042499664,-0.247418067,0.285527552,-0.177371563,-0.436442637,0.276136309,0.398656014,-0.414627151,-0.12846032,0.280685705,-0.264439483,0.172102648,-0.012062398,-0.214361749,-0.023771192,-0.109344951,0.169842739,-0.070169065
GOBP_REGULATION_OF_PROTEIN_IMPORT,-0.349131289,-0.11070177,-0.002524174,-0.138191199,-0.244528709,-0.381917389,-0.155533386,-0.102101498,-0.126754293,-0.33521342,-0.20652381,-0.143693414,-0.254167109,-0.353782079,-0.068442443,0.104301119,-0.13165125,-0.051701678,-0.015766535,-0.098204232,-0.055317303,-0.07258659,0.072059293,-0.122807172,0.091219445,0.040835647,0.029276762,-0.189195674,0.04093422,0.376014154,0.216046369,0.067818112,0.301706051,-0.067109723,0.026524642,0.243692557,-0.003731296,0.42741776,0.293676453,0.354477961,0.19660698,0.358790587,0.199942833,-0.039132867,0.179188324,-0.02248054,0.404359574,-0.067723858,-0.101089077,-0.129023399,-0.016689958,-0.197230981,0.221054835,0.077737265,0.17925784,-0.241070295,0.382764654,0.055687761,-0.470206285,0.105966896,0.039069902,-0.381056039,-0.170651644,0.110992928,-0.142268571,0.129715401,-0.186701959,-0.135212279,-0.048804943,-0.246436508,-0.107990517,-0.313431195,-0.047780974,0.069782392,0.065186791
GOBP_REGULATION_OF_PROTEIN_KINASE_ACTIVITY,-0.116296,-0.143993432,-0.132763133,-0.097167413,-0.10555362,-0.154803751,-0.089283202,-0.112884502,-0.125006849,-0.069037958,-0.049875478,-0.074890711,-0.038661498,-0.067884447,-0.064580937,-0.039265355,-0.098005924,-0.024845082,-0.032804992,-0.068538876,-0.138919652,-0.064778245,-0.035892188,-0.025213819,-0.02866247,-0.002538007,-0.045784702,-0.031211757,0.045052684,-0.008003929,0.039687147,0.06335888,0.093343267,0.001279381,0.073080812,0.000298022,-0.008048636,0.076028299,0.015526836,-0.010962872,-0.03025937,-0.023945309,0.016651486,0.041770531,0.027426196,0.016194379,0.108909662,0.069795449,-0.029912,0.02767396,-0.052139984,0.0536947,-0.041231487,-0.007065375,-0.03040287,-0.002282766,0.046115628,0.003084877,-0.122019519,-0.074909671,-0.042476117,-0.032115727,-0.013586829,-0.100269249,-0.141033032,-0.096995604,-0.145462279,0.03521267,-0.044105595,-0.110162651,-0.11882826,-0.121996007,-0.107238006,-0.104209997,-0.166134989
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION,-0.087144644,-0.065759758,-0.084259765,-0.074026703,-0.067550488,-0.049076339,-0.039239527,-0.102601062,-0.067225543,-0.128954091,-0.056679989,-0.020423512,-0.099444025,-0.100362484,0.010837141,-0.075213352,-0.046245095,-0.064367434,0.033822982,-0.046335619,-0.081967922,-0.02138459,-0.053865426,0.019498014,-0.017137866,0.009552275,-0.036300222,-0.057896144,0.009041317,0.061259365,0.041031132,-0.023824921,0.065617055,-0.01099596,0.074291186,0.073990683,0.06788881,0.098847412,0.0090477,0.032852753,-0.010290781,0.00268903,0.018191921,-0.007576719,0.03369313,0.023387947,0.097225828,0.026542564,0.023799215,-0.059365282,-0.019900869,0.073615117,0.038209217,0.022082038,0.008170474,-0.092829584,0.123256878,-0.044876249,-0.063680625,0.033006707,-0.09029263,0.043738293,-0.008973272,-0.049418703,-0.073056624,-0.023926094,-0.057021848,-0.021859437,-0.040347416,-0.030822729,-0.063327911,-0.10613323,-0.036383939,-0.079697949,-0.09741989
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.06421249,-0.076550972,-0.148778773,-0.107763064,-0.025514575,-0.119696755,-0.115986413,-0.091469859,-0.093121022,-0.062359776,-0.266233415,-0.189088786,-0.356379062,-0.286211079,-0.362326257,0.111713421,-0.238336237,-0.090196217,-0.306209291,-0.265648008,-0.216150967,-0.016761687,-0.106560437,0.236617357,-0.23432419,-0.08435687,-0.280072243,-0.171456547,-0.322843521,0.242647019,-0.365943185,-0.370634117,-0.340239118,-0.143411794,-0.158226145,0.045877079,-0.012995806,-0.101873688,-0.318122772,0.090372165,-0.031536495,0.162295899,-0.099752562,-0.167217361,-0.332427268,-0.089620714,-0.188694155,0.269286855,-0.091826393,-0.052947738,0.139251974,0.230669794,-0.007117904,-0.114956329,0.187421076,0.037509012,0.206714177,-0.068200615,0.173532043,-0.033173991,-0.029254982,0.240504179,0.048977494,-0.192630815,-0.119363362,-0.120742071,-0.197413387,0.065604185,-0.262171693,-0.103241209,-0.249183445,-0.290267624,-0.101307716,-0.295668428,-0.101289321
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,0.339720177,0.266461594,0.27566245,0.269752136,0.167674517,0.292382669,0.27733932,0.059069441,0.294370525,0.170765402,0.358580888,0.030287851,-0.163964277,0.28308489,0.227002601,-0.078547375,0.152519677,-0.0725928,0.204626932,0.254239444,0.189778827,-0.00665846,-0.411720746,0.168536352,0.232024661,0.036656285,0.238882961,0.038352683,0.243496332,-0.450185552,0.516198937,0.283340031,0.508356331,-0.122599815,0.587033115,0.201539998,0.133500499,-0.047034263,0.246053766,-0.318461186,-0.143960576,0.246896062,-0.090937344,-0.14795202,0.392991258,-0.037140824,-0.247406123,-0.151253597,0.007445525,-0.312630588,-0.411452409,-0.301169594,-0.41572375,-0.07899225,-0.339197007,-0.597764602,-0.218189711,0.070977248,-0.128532305,-0.036555015,-0.205454726,-0.031524169,-0.433317833,-0.167857944,-0.011847394,-0.045635088,-0.043180429,-0.319554411,0.144268765,0.250212052,0.240229625,-0.00408976,0.326371058,0.022544993,0.028782033
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.061688964,-0.09550022,-0.134755152,-0.073384158,-0.122825913,-0.169174567,-0.1081983,-0.093688501,-0.165536177,-0.210407476,-0.203799397,-0.15632271,-0.290398217,-0.235592267,-0.274902374,0.053867458,-0.228621402,-0.092056507,-0.193737546,-0.151503494,-0.159897578,0.186932338,-0.024240107,0.112921802,-0.198019892,-0.016242521,-0.238950536,-0.185310201,-0.198322288,0.21518375,-0.221886807,-0.279141595,-0.210117431,0.040116598,-0.058199635,0.057284686,0.005553488,-0.101911408,-0.244732171,0.084803801,0.048674356,0.139322238,-0.002681588,-0.128950687,-0.226196677,-0.10938074,-0.121260797,0.20553159,-0.034381856,-0.096940783,0.190394865,0.221733615,0.018135146,-0.096610033,0.070219363,-0.075025818,0.115248246,-0.031701803,0.130623556,-0.032229211,-0.164257615,0.241332664,-0.001279283,-0.154088757,-0.179619709,-0.091804647,-0.13035172,0.074741006,-0.061759838,-0.019195881,-0.13831617,-0.177161733,-0.089261833,-0.103801964,-0.103417973
